target	id_target	context	id_context	f_tc	f_t	f_c	cond_prob	pmi	npmi	lmi	tscore	zscore	dice	chisquare	loglike	affinity	entropy_target	entropy_context
arabe	8	commun	2261	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	0.562335
arabe	8	joli	252	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	0.636514
arabe	8	important	761	2.00	834.00	19.00	0.002398	0.452914	0.051837	0.905828	0.515095	0.646006	0.004689	0.447938	1.811656	0.053831	5.411923	1.767378
arabe	8	pratique	256	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	1.149060
arabe	8	traverser	257	1.00	834.00	10.00	0.001199	0.401621	0.042588	0.401621	0.330766	0.404325	0.002370	0.175345	0.803242	0.050600	5.411923	1.279854
arabe	8	lancer	764	1.00	834.00	11.00	0.001199	0.306311	0.032481	0.306311	0.263842	0.307510	0.002367	0.101434	0.612621	0.046054	5.411923	1.294545
arabe	8	parallèle	1274	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	0.636514
arabe	8	vivant	260	2.00	834.00	6.00	0.002398	1.605594	0.183763	3.211187	1.130281	2.522533	0.004762	6.822845	6.422374	0.167866	5.411923	1.560710
arabe	8	renverser	261	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	israélien	263	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	an	264	2.00	834.00	50.00	0.002398	-0.514670	-0.058905	-1.029340	-0.951888	-0.735913	0.004525	0.582749	-2.058680	0.021199	5.411923	1.360613
arabe	8	adopter	1792	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	faire	770	6.00	834.00	191.00	0.007194	-0.756308	-0.099010	-4.537848	-2.768894	-1.897039	0.011707	3.916904	-9.075697	0.019304	5.411923	1.874849
arabe	8	vouloir	266	5.00	834.00	56.00	0.005995	0.288292	0.036861	1.441461	0.560040	0.646875	0.011236	0.450485	2.882921	0.047640	5.411923	1.763651
arabe	8	passer	774	6.00	834.00	47.00	0.007194	0.645818	0.084546	3.874907	1.165385	1.609559	0.013621	2.787003	7.749813	0.067427	5.411923	1.703486
arabe	8	jeunesse	2307	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	subsaharienne	1285	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	transition	270	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	millier	271	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	1.522955
arabe	8	utiliser	272	4.00	834.00	49.00	0.004796	0.198680	0.024699	0.794720	0.360376	0.398014	0.009060	0.170447	1.589440	0.043214	5.411923	1.351630
arabe	8	fois	274	2.00	834.00	32.00	0.002398	-0.068383	-0.007827	-0.136766	-0.100091	-0.096727	0.004619	0.010053	-0.273531	0.032449	5.411923	1.541976
arabe	8	gorge	2304	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	construction	1805	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	révolter	277	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	information	278	3.00	834.00	6.00	0.003597	2.011059	0.241371	6.033176	1.500221	4.100635	0.007143	18.029935	12.066352	0.251799	5.411923	1.011404
arabe	8	chiffre	1294	2.00	834.00	3.00	0.002398	2.298741	0.263095	4.597482	1.272247	4.015474	0.004779	17.284664	9.194963	0.334532	5.411923	0.636514
arabe	8	artiste	788	2.00	834.00	3.00	0.002398	2.298741	0.263095	4.597482	1.272247	4.015474	0.004779	17.284664	9.194963	0.334532	5.411923	0.636514
arabe	8	hypnotique	1795	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	va-t-il	2318	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	amener	283	1.00	834.00	7.00	0.001199	0.758296	0.080409	0.758296	0.531536	0.776595	0.002378	0.646719	1.516591	0.072028	5.411923	1.153742
arabe	8	intérêt	791	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	0.636514
arabe	8	incantatoire	2834	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	monde	209	24.00	834.00	64.00	0.028777	1.723377	0.275635	41.361039	4.024695	9.527073	0.053452	97.777246	82.722079	0.201888	5.411923	1.625736
arabe	8	programmation	287	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	point	288	2.00	834.00	15.00	0.002398	0.689303	0.078892	1.378606	0.704383	0.994235	0.004711	1.060680	2.757211	0.067866	5.411923	1.615120
arabe	8	penser	224	2.00	834.00	29.00	0.002398	0.030057	0.003440	0.060114	0.041875	0.042509	0.004635	0.001941	0.120229	0.035682	5.411923	1.782528
arabe	8	conseiller	1304	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	tribal	1806	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	patron	2331	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	nord	2843	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	village	1309	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	libéral	296	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	compter	1314	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	faible	298	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	Irak	1827	4.00	834.00	4.00	0.004796	2.704206	0.336171	10.816824	1.866153	7.213701	0.009547	55.787691	21.633647	0.502398	5.411923	0.000000
arabe	8	flipper	2339	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	organisme	809	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	longue	302	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	égaler	2854	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	considérer	305	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	collège	306	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	avenir	814	1.00	834.00	6.00	0.001199	0.912446	0.096755	0.912446	0.598459	0.944430	0.002381	0.956382	1.824893	0.083933	5.411923	0.867563
arabe	8	marcher	815	2.00	834.00	19.00	0.002398	0.452914	0.051837	0.905828	0.515095	0.646006	0.004689	0.447938	1.811656	0.053831	5.411923	1.357140
arabe	8	avoir	310	55.00	834.00	749.00	0.065947	0.092800	0.017112	5.104005	0.657256	0.688471	0.069488	0.540472	10.208010	0.069689	5.411923	1.964164
arabe	8	chant	2350	1.00	834.00	11.00	0.001199	0.306311	0.032481	0.306311	0.263842	0.307510	0.002367	0.101434	0.612621	0.046054	5.411923	0.600166
arabe	8	possible	312	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	cathartique	820	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	libanais	314	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	conspiration	315	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	grandir	824	1.00	834.00	7.00	0.001199	0.758296	0.080409	0.758296	0.531536	0.776595	0.002378	0.646719	1.516591	0.072028	5.411923	1.475076
arabe	8	différence	1332	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.386294
arabe	8	Internet	735	1.00	834.00	6.00	0.001199	0.912446	0.096755	0.912446	0.598459	0.944430	0.002381	0.956382	1.824893	0.083933	5.411923	1.560710
arabe	8	mener	1845	2.00	834.00	4.00	0.002398	2.011059	0.230170	4.022117	1.224925	3.348155	0.004773	12.018027	8.044235	0.251199	5.411923	0.693147
arabe	8	a-t-il	2359	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	lumière	1840	1.00	834.00	7.00	0.001199	0.758296	0.080409	0.758296	0.531536	0.776595	0.002378	0.646719	1.516591	0.072028	5.411923	1.549826
arabe	8	extrémisme	1340	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	globaliser	2828	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	livre	324	2.00	834.00	9.00	0.002398	1.200128	0.137357	2.400257	0.988315	1.800944	0.004745	3.478538	4.800514	0.112310	5.411923	1.735126
arabe	8	appuyer	325	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	0.562335
arabe	8	région	1854	2.00	834.00	3.00	0.002398	2.298741	0.263095	4.597482	1.272247	4.015474	0.004779	17.284664	9.194963	0.334532	5.411923	0.636514
arabe	8	ville	1853	2.00	834.00	22.00	0.002398	0.306311	0.035058	0.612621	0.373129	0.434884	0.004673	0.203047	1.225242	0.046654	5.411923	0.838728
arabe	8	verset	2863	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	soumission	2876	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	plante	330	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	0.950271
arabe	8	général	331	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	1.464816
arabe	8	comprendre	840	5.00	834.00	16.00	0.005995	1.541055	0.197041	7.705275	1.757203	3.797150	0.011765	15.472345	15.410551	0.159248	5.411923	1.391740
arabe	8	satellite	2862	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	effondrer	2375	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	cerveau	316	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	oublier	338	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	intéressant	339	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	inspirer	847	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	soulever	1869	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	santé	2886	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	social	2890	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	dictionnaire	2888	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	définition	2895	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	cercle	2385	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	médias	1876	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	grand	349	2.00	834.00	38.00	0.002398	-0.240233	-0.027495	-0.480466	-0.384023	-0.340558	0.004587	0.124679	-0.960932	0.027515	5.411923	1.730183
arabe	8	œuvre	350	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	innovation	2390	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	mari	2379	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	problème	356	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	1.427061
arabe	8	original	1886	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	0.636514
arabe	8	compte	358	2.00	834.00	8.00	0.002398	1.317912	0.150838	2.635823	1.035637	2.001652	0.004751	4.296737	5.271646	0.126199	5.411923	1.213008
arabe	8	forme	1377	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	parle-t-il	2396	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	assurer	869	2.00	834.00	3.00	0.002398	2.298741	0.263095	4.597482	1.272247	4.015474	0.004779	17.284664	9.194963	0.334532	5.411923	0.636514
arabe	8	portable	361	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	0.950271
arabe	8	européen	2912	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	télévision	819	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	mince	1897	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	présenter	1899	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.054920
arabe	8	véritable	879	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	journaliste	1390	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	écraser	370	1.00	834.00	15.00	0.001199	-0.003844	-0.000408	-0.003844	-0.003852	-0.003844	0.002356	0.000016	-0.007689	0.033933	5.411923	1.360514
arabe	8	nouveau	374	2.00	834.00	32.00	0.002398	-0.068383	-0.007827	-0.136766	-0.100091	-0.096727	0.004619	0.010053	-0.273531	0.032449	5.411923	1.360443
arabe	8	rigide	884	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	finir	377	2.00	834.00	10.00	0.002398	1.094768	0.125298	2.189536	0.940993	1.626718	0.004739	2.838286	4.379072	0.101199	5.411923	1.748067
arabe	8	révolution	1907	5.00	834.00	5.00	0.005995	2.704206	0.345762	13.521029	2.086423	8.065163	0.011919	69.740211	27.042059	0.502998	5.411923	0.000000
arabe	8	rêve	379	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	est-il	2417	1.00	834.00	4.00	0.001199	1.317912	0.139751	1.317912	0.732306	1.415382	0.002387	2.147679	2.635823	0.125600	5.411923	1.039721
arabe	8	alternative	376	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	pomme	2932	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	connectivité	1402	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	produire	1403	2.00	834.00	11.00	0.002398	0.999458	0.114390	1.998916	0.893671	1.473015	0.004734	2.327453	3.997831	0.092108	5.411923	1.036199
arabe	8	islamiste	2921	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	hasard	1913	2.00	834.00	3.00	0.002398	2.298741	0.263095	4.597482	1.272247	4.015474	0.004779	17.284664	9.194963	0.334532	5.411923	0.636514
arabe	8	fraise	1406	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	admirer	896	1.00	834.00	2.00	0.001199	2.011059	0.213252	2.011059	0.866153	2.367503	0.002392	6.008049	4.022117	0.250600	5.411923	0.693147
arabe	8	siècle	1408	3.00	834.00	10.00	0.003597	1.500233	0.180061	4.500699	1.345668	2.849111	0.007109	8.706633	9.001399	0.151799	5.411923	1.418484
arabe	8	film	899	1.00	834.00	12.00	0.001199	0.219299	0.023254	0.219299	0.196919	0.219739	0.002364	0.051798	0.438598	0.042266	5.411923	1.632631
arabe	8	équation	1922	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	partie	889	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	2.043192
arabe	8	découvrir	397	1.00	834.00	9.00	0.001199	0.506981	0.053760	0.506981	0.397689	0.512428	0.002372	0.281620	1.013963	0.056155	5.411923	2.043192
arabe	8	occurrence	2933	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	voisin	378	1.00	834.00	5.00	0.001199	1.094768	0.116089	1.094768	0.665383	1.150264	0.002384	1.418573	2.189536	0.100600	5.411923	1.332179
arabe	8	binaire	1929	2.00	834.00	2.00	0.002398	2.704206	0.309502	5.408412	1.319570	5.100857	0.004785	27.889368	10.816824	0.501199	5.411923	0.000000
arabe	8	état	804	4.00	834.00	12.00	0.004796	1.605594	0.199598	6.422374	1.598459	3.567400	0.009456	13.652266	12.844749	0.169065	5.411923	1.445186
arabe	8	concentrer	402	1.00	834.00	3.00	0.001199	1.605594	0.170257	1.605594	0.799230	1.783700	0.002389	3.410601	3.211187	0.167266	5.411923	1.098612
arabe	8	aujourd'	1420	2.00	834.00	12.00	0.002398	0.912446	0.104431	1.824893	0.846349	1.335626	0.004728	1.913687	3.649786	0.084532	5.411923	1.234268
arabe	8	idée	1422	1.00	834.00	13.00	0.001199	0.139257	0.014767	0.139257	0.129995	0.139369	0.002361	0.020839	0.278513	0.039061	5.411923	1.524707
arabe	8	proclamer	405	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	peur	406	1.00	834.00	7.00	0.001199	0.758296	0.080409	0.758296	0.531536	0.776595	0.002378	0.646719	1.516591	0.072028	5.411923	1.277034
arabe	8	poser	2446	2.00	834.00	10.00	0.002398	1.094768	0.125298	2.189536	0.940993	1.626718	0.004739	2.838286	4.379072	0.101199	5.411923	1.088900
arabe	8	exemple	408	1.00	834.00	24.00	0.001199	-0.473848	-0.050247	-0.473848	-0.606163	-0.478293	0.002331	0.245646	-0.947696	0.021433	5.411923	1.515554
arabe	8	trouver	411	3.00	834.00	41.00	0.003597	0.089246	0.010711	0.267738	0.147882	0.154630	0.006857	0.025710	0.535477	0.038384	5.411923	1.856782
arabe	8	permettre	920	1.00	834.00	14.00	0.001199	0.065149	0.006908	0.065149	0.063072	0.065160	0.002358	0.004555	0.130297	0.036314	5.411923	0.994354
arabe	8	café	1430	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
arabe	8	relation	1431	2.00	834.00	4.00	0.002398	2.011059	0.230170	4.022117	1.224925	3.348155	0.004773	12.018027	8.044235	0.251199	5.411923	1.039721
arabe	8	tuer	913	1.00	834.00	23.00	0.001199	-0.431288	-0.045734	-0.431288	-0.539239	-0.434639	0.002334	0.202835	-0.862577	0.022339	5.411923	1.770771
arabe	8	traduction	2966	1.00	834.00	1.00	0.001199	2.704206	0.286753	2.704206	0.933077	3.606850	0.002395	13.943565	5.408412	0.500600	5.411923	0.000000
